,States,Regions,latitude,longitude,Dates,Usage
3922,Maharashtra,WR,19.25023195,73.16017493,20/02/2020,353.3
3923,Goa,WR,15.491997,73.81800065,20/02/2020,7.2
3924,DNH,WR,20.26657819,73.0166178,20/02/2020,1.7
3925,Andhra Pradesh,SR,14.7504291,78.57002559,20/02/2020,163.7
3926,Telangana,SR,18.1124,79.0193,20/02/2020,200.5
3927,Karnataka,SR,12.57038129,76.91999711,20/02/2020,220.7
3928,Kerala,SR,8.900372741,76.56999263,20/02/2020,70.3
3929,Tamil Nadu,SR,12.92038576,79.15004187,20/02/2020,243.9
3930,Pondy,SR,11.93499371,79.83000037,20/02/2020,4.2
3931,Bihar,ER,25.78541445,87.4799727,20/02/2020,77.4
3932,Jharkhand,ER,23.80039349,86.41998572,20/02/2020,23.0
3933,Odisha,ER,19.82042971,85.90001746,20/02/2020,73.2
3934,West Bengal,ER,22.58039044,88.32994665,20/02/2020,127.6
3935,Sikkim,ER,27.3333303,88.6166475,20/02/2020,1.1
3936,Arunachal Pradesh,NER,27.10039878,93.61660071,20/02/2020,1.5
3937,Assam,NER,26.7499809,94.21666744,20/02/2020,20.9
3938,Manipur,NER,24.79997072,93.95001705,20/02/2020,2.4
3939,NER Meghalaya,NER,25.57049217,91.8800142,20/02/2020,3.4
3940,Mizoram,NER,23.71039899,92.72001461,20/02/2020,1.6
3941,Nagaland,NER,25.6669979,94.11657019,20/02/2020,2.0
3942,Tripura,NER,23.83540428,91.27999914,20/02/2020,3.8
3943,ALL INDIA TOTAL,,,,20/02/2020,2731.2
3944,Punjab,NR,31.51997398,75.98000281,21/02/2020,68.0
3945,Haryana,NR,28.45000633,77.01999101,21/02/2020,71.3
3946,Rajasthan,NR,26.44999921,74.63998124,21/02/2020,147.7
3947,Delhi,NR,28.6699929,77.23000403,21/02/2020,43.8
3948,NR UP,NR,27.59998069,78.05000565,21/02/2020,246.2
3949,Uttarakhand,NR,30.32040895,78.05000565,21/02/2020,18.3
3950,HP,NR,31.10002545,77.16659704,21/02/2020,12.4
3951,J&K,NR,33.45,76.24,21/02/2020,43.4
3952,Chandigarh,NR,30.71999697,76.78000565,21/02/2020,2.2
3953,Chhattisgarh,WR,22.09042035,82.15998734,21/02/2020,75.7
3954,Gujarat,WR,22.2587,71.1924,21/02/2020,224.0
3955,MP,WR,21.30039105,76.13001949,21/02/2020,165.5
3956,Maharashtra,WR,19.25023195,73.16017493,21/02/2020,369.8
3957,Goa,WR,15.491997,73.81800065,21/02/2020,7.2
3958,DNH,WR,20.26657819,73.0166178,21/02/2020,1.7
3959,Andhra Pradesh,SR,14.7504291,78.57002559,21/02/2020,165.8
3960,Telangana,SR,18.1124,79.0193,21/02/2020,202.4
3961,Karnataka,SR,12.57038129,76.91999711,21/02/2020,226.7
3962,Kerala,SR,8.900372741,76.56999263,21/02/2020,71.4
3963,Tamil Nadu,SR,12.92038576,79.15004187,21/02/2020,246.5
3964,Pondy,SR,11.93499371,79.83000037,21/02/2020,4.3
3965,Bihar,ER,25.78541445,87.4799727,21/02/2020,78.3
3966,Jharkhand,ER,23.80039349,86.41998572,21/02/2020,23.3
3967,Odisha,ER,19.82042971,85.90001746,21/02/2020,72.8
3968,West Bengal,ER,22.58039044,88.32994665,21/02/2020,131.6
3969,Sikkim,ER,27.3333303,88.6166475,21/02/2020,1.0
3970,Arunachal Pradesh,NER,27.10039878,93.61660071,21/02/2020,1.5
3971,Assam,NER,26.7499809,94.21666744,21/02/2020,19.7
3972,Manipur,NER,24.79997072,93.95001705,21/02/2020,2.4
3973,NER Meghalaya,NER,25.57049217,91.8800142,21/02/2020,3.4
3974,Mizoram,NER,23.71039899,92.72001461,21/02/2020,1.5
3975,Nagaland,NER,25.6669979,94.11657019,21/02/2020,2.0
3976,Tripura,NER,23.83540428,91.27999914,21/02/2020,3.6
3977,ALL INDIA TOTAL,,,,21/02/2020,2787.4
3978,Punjab,NR,31.51997398,75.98000281,22/02/2020,72.1
3979,Haryana,NR,28.45000633,77.01999101,22/02/2020,70.3
3980,Rajasthan,NR,26.44999921,74.63998124,22/02/2020,149.0
3981,Delhi,NR,28.6699929,77.23000403,22/02/2020,43.5
3982,NR UP,NR,27.59998069,78.05000565,22/02/2020,241.2
3983,Uttarakhand,NR,30.32040895,78.05000565,22/02/2020,18.9
3984,HP,NR,31.10002545,77.16659704,22/02/2020,13.3
3985,J&K,NR,33.45,76.24,22/02/2020,43.2
3986,Chandigarh,NR,30.71999697,76.78000565,22/02/2020,2.2
3987,Chhattisgarh,WR,22.09042035,82.15998734,22/02/2020,75.4
3988,Gujarat,WR,22.2587,71.1924,22/02/2020,229.7
3989,MP,WR,21.30039105,76.13001949,22/02/2020,165.4
3990,Maharashtra,WR,19.25023195,73.16017493,22/02/2020,376.0
3991,Goa,WR,15.491997,73.81800065,22/02/2020,7.2
3992,DNH,WR,20.26657819,73.0166178,22/02/2020,1.8
3993,Andhra Pradesh,SR,14.7504291,78.57002559,22/02/2020,165.2
3994,Telangana,SR,18.1124,79.0193,22/02/2020,194.0
3995,Karnataka,SR,12.57038129,76.91999711,22/02/2020,226.2
3996,Kerala,SR,8.900372741,76.56999263,22/02/2020,71.4
3997,Tamil Nadu,SR,12.92038576,79.15004187,22/02/2020,250.2
3998,Pondy,SR,11.93499371,79.83000037,22/02/2020,4.3
3999,Bihar,ER,25.78541445,87.4799727,22/02/2020,76.1
4000,Jharkhand,ER,23.80039349,86.41998572,22/02/2020,24.0
4001,Odisha,ER,19.82042971,85.90001746,22/02/2020,70.7
4002,West Bengal,ER,22.58039044,88.32994665,22/02/2020,136.8
4003,Sikkim,ER,27.3333303,88.6166475,22/02/2020,1.3
4004,Arunachal Pradesh,NER,27.10039878,93.61660071,22/02/2020,1.4
4005,Assam,NER,26.7499809,94.21666744,22/02/2020,19.5
4006,Manipur,NER,24.79997072,93.95001705,22/02/2020,2.3
4007,NER Meghalaya,NER,25.57049217,91.8800142,22/02/2020,3.6
4008,Mizoram,NER,23.71039899,92.72001461,22/02/2020,1.5
4009,Nagaland,NER,25.6669979,94.11657019,22/02/2020,2.1
4010,Tripura,NER,23.83540428,91.27999914,22/02/2020,2.6
4011,ALL INDIA TOTAL,,,,22/02/2020,2793.9
4012,Punjab,NR,31.51997398,75.98000281,23/02/2020,70.5
4013,Haryana,NR,28.45000633,77.01999101,23/02/2020,71.2
4014,Rajasthan,NR,26.44999921,74.63998124,23/02/2020,148.9
4015,Delhi,NR,28.6699929,77.23000403,23/02/2020,44.1
4016,NR UP,NR,27.59998069,78.05000565,23/02/2020,241.3
4017,Uttarakhand,NR,30.32040895,78.05000565,23/02/2020,18.5
4018,HP,NR,31.10002545,77.16659704,23/02/2020,12.5
4019,J&K,NR,33.45,76.24,23/02/2020,41.5
4020,Chandigarh,NR,30.71999697,76.78000565,23/02/2020,2.2
4021,Chhattisgarh,WR,22.09042035,82.15998734,23/02/2020,70.8
4022,Gujarat,WR,22.2587,71.1924,23/02/2020,232.2
4023,MP,WR,21.30039105,76.13001949,23/02/2020,165.8
4024,Maharashtra,WR,19.25023195,73.16017493,23/02/2020,378.0
4025,Goa,WR,15.491997,73.81800065,23/02/2020,7.2
4026,DNH,WR,20.26657819,73.0166178,23/02/2020,1.8
4027,Andhra Pradesh,SR,14.7504291,78.57002559,23/02/2020,163.2
4028,Telangana,SR,18.1124,79.0193,23/02/2020,189.8
4029,Karnataka,SR,12.57038129,76.91999711,23/02/2020,228.8
4030,Kerala,SR,8.900372741,76.56999263,23/02/2020,71.7
4031,Tamil Nadu,SR,12.92038576,79.15004187,23/02/2020,250.6
4032,Pondy,SR,11.93499371,79.83000037,23/02/2020,4.3
4033,Bihar,ER,25.78541445,87.4799727,23/02/2020,75.1
4034,Jharkhand,ER,23.80039349,86.41998572,23/02/2020,24.1
4035,Odisha,ER,19.82042971,85.90001746,23/02/2020,70.3
4036,West Bengal,ER,22.58039044,88.32994665,23/02/2020,138.9
4037,Sikkim,ER,27.3333303,88.6166475,23/02/2020,1.2
4038,Arunachal Pradesh,NER,27.10039878,93.61660071,23/02/2020,1.5
4039,Assam,NER,26.7499809,94.21666744,23/02/2020,19.8
4040,Manipur,NER,24.79997072,93.95001705,23/02/2020,2.3
4041,NER Meghalaya,NER,25.57049217,91.8800142,23/02/2020,3.8
4042,Mizoram,NER,23.71039899,92.72001461,23/02/2020,1.6
4043,Nagaland,NER,25.6669979,94.11657019,23/02/2020,2.0
4044,Tripura,NER,23.83540428,91.27999914,23/02/2020,3.1
4045,ALL INDIA TOTAL,,,,23/02/2020,2790.6
4046,Punjab,NR,31.51997398,75.98000281,24/02/2020,92.0
4047,Haryana,NR,28.45000633,77.01999101,24/02/2020,96.2
4048,Rajasthan,NR,26.44999921,74.63998124,24/02/2020,175.3
4049,Delhi,NR,28.6699929,77.23000403,24/02/2020,60.3
4050,NR UP,NR,27.59998069,78.05000565,24/02/2020,260.1
4051,Uttarakhand,NR,30.32040895,78.05000565,24/02/2020,24.6
4052,HP,NR,31.10002545,77.16659704,24/02/2020,17.0
4053,J&K,NR,33.45,76.24,24/02/2020,41.3
4054,Chandigarh,NR,30.71999697,76.78000565,24/02/2020,2.9
4055,Chhattisgarh,WR,22.09042035,82.15998734,24/02/2020,67.4
4056,Gujarat,WR,22.2587,71.1924,24/02/2020,215.2
4057,MP,WR,21.30039105,76.13001949,24/02/2020,154.6
4058,Maharashtra,WR,19.25023195,73.16017493,24/02/2020,305.6
4059,Goa,WR,15.491997,73.81800065,24/02/2020,10.1
4060,DNH,WR,20.26657819,73.0166178,24/02/2020,11.4
4061,Andhra Pradesh,SR,14.7504291,78.57002559,24/02/2020,152.8
4062,Telangana,SR,18.1124,79.0193,24/02/2020,144.5
4063,Karnataka,SR,12.57038129,76.91999711,24/02/2020,128.2
4064,Kerala,SR,8.900372741,76.56999263,24/02/2020,64.6
4065,Tamil Nadu,SR,12.92038576,79.15004187,24/02/2020,201.2
4066,Pondy,SR,11.93499371,79.83000037,24/02/2020,5.5
4067,Bihar,ER,25.78541445,87.4799727,24/02/2020,79.7
4068,Jharkhand,ER,23.80039349,86.41998572,24/02/2020,24.3
4069,Odisha,ER,19.82042971,85.90001746,24/02/2020,76.6
4070,West Bengal,ER,22.58039044,88.32994665,24/02/2020,115.4
4071,Sikkim,ER,27.3333303,88.6166475,24/02/2020,0.7
4072,Arunachal Pradesh,NER,27.10039878,93.61660071,24/02/2020,2.2
4073,Assam,NER,26.7499809,94.21666744,24/02/2020,21.5
4074,Manipur,NER,24.79997072,93.95001705,24/02/2020,2.5
4075,NER Meghalaya,NER,25.57049217,91.8800142,24/02/2020,5.5
4076,Mizoram,NER,23.71039899,92.72001461,24/02/2020,1.7
4077,Nagaland,NER,25.6669979,94.11657019,24/02/2020,2.4
4078,Tripura,NER,23.83540428,91.27999914,24/02/2020,4.2
4079,ALL INDIA TOTAL,,,,24/02/2020,2635.5
4080,Punjab,NR,31.51997398,75.98000281,25/02/2020,105.8
4081,Haryana,NR,28.45000633,77.01999101,25/02/2020,105.6
4082,Rajasthan,NR,26.44999921,74.63998124,25/02/2020,188.1
4083,Delhi,NR,28.6699929,77.23000403,25/02/2020,63.2
4084,NR UP,NR,27.59998069,78.05000565,25/02/2020,262.8
4085,Uttarakhand,NR,30.32040895,78.05000565,25/02/2020,27.7
4086,HP,NR,31.10002545,77.16659704,25/02/2020,21.5
4087,J&K,NR,33.45,76.24,25/02/2020,42.9
4088,Chandigarh,NR,30.71999697,76.78000565,25/02/2020,3.3
4089,Chhattisgarh,WR,22.09042035,82.15998734,25/02/2020,71.2
4090,Gujarat,WR,22.2587,71.1924,25/02/2020,229.6
4091,MP,WR,21.30039105,76.13001949,25/02/2020,156.5
4092,Maharashtra,WR,19.25023195,73.16017493,25/02/2020,320.1
4093,Goa,WR,15.491997,73.81800065,25/02/2020,10.1
4094,DNH,WR,20.26657819,73.0166178,25/02/2020,14.0
4095,Andhra Pradesh,SR,14.7504291,78.57002559,25/02/2020,156.7
4096,Telangana,SR,18.1124,79.0193,25/02/2020,145.3
4097,Karnataka,SR,12.57038129,76.91999711,25/02/2020,133.8
4098,Kerala,SR,8.900372741,76.56999263,25/02/2020,64.4
4099,Tamil Nadu,SR,12.92038576,79.15004187,25/02/2020,218.6
4100,Pondy,SR,11.93499371,79.83000037,25/02/2020,6.3
4101,Bihar,ER,25.78541445,87.4799727,25/02/2020,80.0
4102,Jharkhand,ER,23.80039349,86.41998572,25/02/2020,23.6
4103,Odisha,ER,19.82042971,85.90001746,25/02/2020,77.4
4104,West Bengal,ER,22.58039044,88.32994665,25/02/2020,115.1
4105,Sikkim,ER,27.3333303,88.6166475,25/02/2020,0.7
4106,Arunachal Pradesh,NER,27.10039878,93.61660071,25/02/2020,2.0
4107,Assam,NER,26.7499809,94.21666744,25/02/2020,24.3
4108,Manipur,NER,24.79997072,93.95001705,25/02/2020,2.4
4109,NER Meghalaya,NER,25.57049217,91.8800142,25/02/2020,5.7
4110,Mizoram,NER,23.71039899,92.72001461,25/02/2020,1.7
4111,Nagaland,NER,25.6669979,94.11657019,25/02/2020,2.0
4112,Tripura,NER,23.83540428,91.27999914,25/02/2020,4.2
4113,ALL INDIA TOTAL,,,,25/02/2020,2756.6
4114,Punjab,NR,31.51997398,75.98000281,26/02/2020,110.1
4115,Haryana,NR,28.45000633,77.01999101,26/02/2020,116.2
4116,Rajasthan,NR,26.44999921,74.63998124,26/02/2020,201.3
4117,Delhi,NR,28.6699929,77.23000403,26/02/2020,68.4
4118,NR UP,NR,27.59998069,78.05000565,26/02/2020,268.2
4119,Uttarakhand,NR,30.32040895,78.05000565,26/02/2020,30.9
4120,HP,NR,31.10002545,77.16659704,26/02/2020,25.2
4121,J&K,NR,33.45,76.24,26/02/2020,43.3
4122,Chandigarh,NR,30.71999697,76.78000565,26/02/2020,3.6
4123,Chhattisgarh,WR,22.09042035,82.15998734,26/02/2020,74.0
4124,Gujarat,WR,22.2587,71.1924,26/02/2020,234.9
4125,MP,WR,21.30039105,76.13001949,26/02/2020,166.0
4126,Maharashtra,WR,19.25023195,73.16017493,26/02/2020,350.4
4127,Goa,WR,15.491997,73.81800065,26/02/2020,10.1
4128,DNH,WR,20.26657819,73.0166178,26/02/2020,15.3
4129,Andhra Pradesh,SR,14.7504291,78.57002559,26/02/2020,149.8
4130,Telangana,SR,18.1124,79.0193,26/02/2020,145.8
4131,Karnataka,SR,12.57038129,76.91999711,26/02/2020,136.9
4132,Kerala,SR,8.900372741,76.56999263,26/02/2020,63.5
4133,Tamil Nadu,SR,12.92038576,79.15004187,26/02/2020,221.8
4134,Pondy,SR,11.93499371,79.83000037,26/02/2020,6.0
4135,Bihar,ER,25.78541445,87.4799727,26/02/2020,79.4
4136,Jharkhand,ER,23.80039349,86.41998572,26/02/2020,22.7
4137,Odisha,ER,19.82042971,85.90001746,26/02/2020,80.1
4138,West Bengal,ER,22.58039044,88.32994665,26/02/2020,117.4
4139,Sikkim,ER,27.3333303,88.6166475,26/02/2020,0.9
4140,Arunachal Pradesh,NER,27.10039878,93.61660071,26/02/2020,2.0
4141,Assam,NER,26.7499809,94.21666744,26/02/2020,25.3
4142,Manipur,NER,24.79997072,93.95001705,26/02/2020,2.5
4143,NER Meghalaya,NER,25.57049217,91.8800142,26/02/2020,5.8
4144,Mizoram,NER,23.71039899,92.72001461,26/02/2020,1.8
4145,Nagaland,NER,25.6669979,94.11657019,26/02/2020,2.0
4146,Tripura,NER,23.83540428,91.27999914,26/02/2020,4.0
4147,ALL INDIA TOTAL,,,,26/02/2020,2858.2
4148,Punjab,NR,31.51997398,75.98000281,27/02/2020,112.4
4149,Haryana,NR,28.45000633,77.01999101,27/02/2020,119.5
4150,Rajasthan,NR,26.44999921,74.63998124,27/02/2020,209.7
4151,Delhi,NR,28.6699929,77.23000403,27/02/2020,67.6
4152,NR UP,NR,27.59998069,78.05000565,27/02/2020,273.2
4153,Uttarakhand,NR,30.32040895,78.05000565,27/02/2020,31.9
4154,HP,NR,31.10002545,77.16659704,27/02/2020,26.4
4155,J&K,NR,33.45,76.24,27/02/2020,42.8
4156,Chandigarh,NR,30.71999697,76.78000565,27/02/2020,3.6
4157,Chhattisgarh,WR,22.09042035,82.15998734,27/02/2020,75.1
4158,Gujarat,WR,22.2587,71.1924,27/02/2020,261.5
4159,MP,WR,21.30039105,76.13001949,27/02/2020,175.0
4160,Maharashtra,WR,19.25023195,73.16017493,27/02/2020,360.6
4161,Goa,WR,15.491997,73.81800065,27/02/2020,12.3
4162,DNH,WR,20.26657819,73.0166178,27/02/2020,17.0
4163,Andhra Pradesh,SR,14.7504291,78.57002559,27/02/2020,148.7
4164,Telangana,SR,18.1124,79.0193,27/02/2020,148.6
4165,Karnataka,SR,12.57038129,76.91999711,27/02/2020,146.8
4166,Kerala,SR,8.900372741,76.56999263,27/02/2020,60.6
4167,Tamil Nadu,SR,12.92038576,79.15004187,27/02/2020,230.7
4168,Pondy,SR,11.93499371,79.83000037,27/02/2020,6.1
4169,Bihar,ER,25.78541445,87.4799727,27/02/2020,82.6
4170,Jharkhand,ER,23.80039349,86.41998572,27/02/2020,23.8
4171,Odisha,ER,19.82042971,85.90001746,27/02/2020,78.3
4172,West Bengal,ER,22.58039044,88.32994665,27/02/2020,123.7
4173,Sikkim,ER,27.3333303,88.6166475,27/02/2020,1.1
4174,Arunachal Pradesh,NER,27.10039878,93.61660071,27/02/2020,1.8
4175,Assam,NER,26.7499809,94.21666744,27/02/2020,26.5
4176,Manipur,NER,24.79997072,93.95001705,27/02/2020,2.4
4177,NER Meghalaya,NER,25.57049217,91.8800142,27/02/2020,6.0
4178,Mizoram,NER,23.71039899,92.72001461,27/02/2020,1.7
4179,Nagaland,NER,25.6669979,94.11657019,27/02/2020,2.0
4180,Tripura,NER,23.83540428,91.27999914,27/02/2020,3.8
4181,ALL INDIA TOTAL,,,,27/02/2020,2957.3
4182,Punjab,NR,31.51997398,75.98000281,28/02/2020,111.3
4183,Haryana,NR,28.45000633,77.01999101,28/02/2020,122.5
4184,Rajasthan,NR,26.44999921,74.63998124,28/02/2020,210.8
4185,Delhi,NR,28.6699929,77.23000403,28/02/2020,69.0
4186,NR UP,NR,27.59998069,78.05000565,28/02/2020,276.9
4187,Uttarakhand,NR,30.32040895,78.05000565,28/02/2020,33.3
4188,HP,NR,31.10002545,77.16659704,28/02/2020,27.1
4189,J&K,NR,33.45,76.24,28/02/2020,44.2
4190,Chandigarh,NR,30.71999697,76.78000565,28/02/2020,3.6
4191,Chhattisgarh,WR,22.09042035,82.15998734,28/02/2020,74.3
4192,Gujarat,WR,22.2587,71.1924,28/02/2020,282.1
4193,MP,WR,21.30039105,76.13001949,28/02/2020,180.7
4194,Maharashtra,WR,19.25023195,73.16017493,28/02/2020,362.2
4195,Goa,WR,15.491997,73.81800065,28/02/2020,12.3
4196,DNH,WR,20.26657819,73.0166178,28/02/2020,17.2
4197,Andhra Pradesh,SR,14.7504291,78.57002559,28/02/2020,153.8
4198,Telangana,SR,18.1124,79.0193,28/02/2020,150.8
4199,Karnataka,SR,12.57038129,76.91999711,28/02/2020,121.0
4200,Kerala,SR,8.900372741,76.56999263,28/02/2020,62.3
4201,Tamil Nadu,SR,12.92038576,79.15004187,28/02/2020,245.8
4202,Pondy,SR,11.93499371,79.83000037,28/02/2020,6.4
4203,Bihar,ER,25.78541445,87.4799727,28/02/2020,82.7
4204,Jharkhand,ER,23.80039349,86.41998572,28/02/2020,24.4
4205,Odisha,ER,19.82042971,85.90001746,28/02/2020,83.3
4206,West Bengal,ER,22.58039044,88.32994665,28/02/2020,124.9
4207,Sikkim,ER,27.3333303,88.6166475,28/02/2020,1.2
4208,Arunachal Pradesh,NER,27.10039878,93.61660071,28/02/2020,2.1
4209,Assam,NER,26.7499809,94.21666744,28/02/2020,25.9
4210,Manipur,NER,24.79997072,93.95001705,28/02/2020,2.4
4211,NER Meghalaya,NER,25.57049217,91.8800142,28/02/2020,5.8
4212,Mizoram,NER,23.71039899,92.72001461,28/02/2020,1.6
4213,Nagaland,NER,25.6669979,94.11657019,28/02/2020,2.3
4214,Tripura,NER,23.83540428,91.27999914,28/02/2020,4.1
4215,ALL INDIA TOTAL,,,,28/02/2020,3002.8
4216,Punjab,NR,31.51997398,75.98000281,29/02/2020,108.5
4217,Haryana,NR,28.45000633,77.01999101,29/02/2020,117.4
4218,Rajasthan,NR,26.44999921,74.63998124,29/02/2020,205.0
4219,Delhi,NR,28.6699929,77.23000403,29/02/2020,64.8
4220,NR UP,NR,27.59998069,78.05000565,29/02/2020,281.4
4221,Uttarakhand,NR,30.32040895,78.05000565,29/02/2020,33.2
4222,HP,NR,31.10002545,77.16659704,29/02/2020,26.7
4223,J&K,NR,33.45,76.24,29/02/2020,43.9
4224,Chandigarh,NR,30.71999697,76.78000565,29/02/2020,3.5
4225,Chhattisgarh,WR,22.09042035,82.15998734,29/02/2020,74.1
4226,Gujarat,WR,22.2587,71.1924,29/02/2020,278.5
4227,MP,WR,21.30039105,76.13001949,29/02/2020,184.0
4228,Maharashtra,WR,19.25023195,73.16017493,29/02/2020,360.6
4229,Goa,WR,15.491997,73.81800065,29/02/2020,12.3
4230,DNH,WR,20.26657819,73.0166178,29/02/2020,17.2
4231,Andhra Pradesh,SR,14.7504291,78.57002559,29/02/2020,155.2
4232,Telangana,SR,18.1124,79.0193,29/02/2020,150.5
4233,Karnataka,SR,12.57038129,76.91999711,29/02/2020,142.8
4234,Kerala,SR,8.900372741,76.56999263,29/02/2020,65.0
4235,Tamil Nadu,SR,12.92038576,79.15004187,29/02/2020,253.6
4236,Pondy,SR,11.93499371,79.83000037,29/02/2020,6.8
4237,Bihar,ER,25.78541445,87.4799727,29/02/2020,79.5
4238,Jharkhand,ER,23.80039349,86.41998572,29/02/2020,23.9
4239,Odisha,ER,19.82042971,85.90001746,29/02/2020,84.1
4240,West Bengal,ER,22.58039044,88.32994665,29/02/2020,123.3
4241,Sikkim,ER,27.3333303,88.6166475,29/02/2020,1.2
4242,Arunachal Pradesh,NER,27.10039878,93.61660071,29/02/2020,2.1
4243,Assam,NER,26.7499809,94.21666744,29/02/2020,25.2
4244,Manipur,NER,24.79997072,93.95001705,29/02/2020,2.5
4245,NER Meghalaya,NER,25.57049217,91.8800142,29/02/2020,5.8
4246,Mizoram,NER,23.71039899,92.72001461,29/02/2020,1.9
4247,Nagaland,NER,25.6669979,94.11657019,29/02/2020,2.1
4248,Tripura,NER,23.83540428,91.27999914,29/02/2020,4.1
4249,ALL INDIA TOTAL,,,,29/02/2020,3014.3
4250,Punjab,NR,31.51997398,75.98000281,01/03/2020,98.8
4251,Haryana,NR,28.45000633,77.01999101,01/03/2020,104.3
4252,Rajasthan,NR,26.44999921,74.63998124,01/03/2020,202.4
4253,Delhi,NR,28.6699929,77.23000403,01/03/2020,61.2
4254,NR UP,NR,27.59998069,78.05000565,01/03/2020,268.8
4255,Uttarakhand,NR,30.32040895,78.05000565,01/03/2020,30.3
4256,HP,NR,31.10002545,77.16659704,01/03/2020,24.9
4257,J&K,NR,33.45,76.24,01/03/2020,42.2
4258,Chandigarh,NR,30.71999697,76.78000565,01/03/2020,3.1
4259,Chhattisgarh,WR,22.09042035,82.15998734,01/03/2020,74.4
4260,Gujarat,WR,22.2587,71.1924,01/03/2020,261.9
4261,MP,WR,21.30039105,76.13001949,01/03/2020,181.7
4262,Maharashtra,WR,19.25023195,73.16017493,01/03/2020,357.5
4263,Goa,WR,15.491997,73.81800065,01/03/2020,12.3
4264,DNH,WR,20.26657819,73.0166178,01/03/2020,17.2
4265,Andhra Pradesh,SR,14.7504291,78.57002559,01/03/2020,157.5
4266,Telangana,SR,18.1124,79.0193,01/03/2020,147.6
4267,Karnataka,SR,12.57038129,76.91999711,01/03/2020,141.7
4268,Kerala,SR,8.900372741,76.56999263,01/03/2020,60.3
4269,Tamil Nadu,SR,12.92038576,79.15004187,01/03/2020,243.0
4270,Pondy,SR,11.93499371,79.83000037,01/03/2020,6.3
4271,Bihar,ER,25.78541445,87.4799727,01/03/2020,77.9
4272,Jharkhand,ER,23.80039349,86.41998572,01/03/2020,23.6
4273,Odisha,ER,19.82042971,85.90001746,01/03/2020,84.0
4274,West Bengal,ER,22.58039044,88.32994665,01/03/2020,116.8
4275,Sikkim,ER,27.3333303,88.6166475,01/03/2020,1.1
4276,Arunachal Pradesh,NER,27.10039878,93.61660071,01/03/2020,1.9
4277,Assam,NER,26.7499809,94.21666744,01/03/2020,24.5
4278,Manipur,NER,24.79997072,93.95001705,01/03/2020,2.6
4279,NER Meghalaya,NER,25.57049217,91.8800142,01/03/2020,5.9
4280,Mizoram,NER,23.71039899,92.72001461,01/03/2020,1.7
4281,Nagaland,NER,25.6669979,94.11657019,01/03/2020,2.3
4282,Tripura,NER,23.83540428,91.27999914,01/03/2020,4.1
4283,ALL INDIA TOTAL,,,,01/03/2020,2916.2
4284,Punjab,NR,31.51997398,75.98000281,02/03/2020,107.5
4285,Haryana,NR,28.45000633,77.01999101,02/03/2020,123.5
4286,Rajasthan,NR,26.44999921,74.63998124,02/03/2020,238.4
4287,Delhi,NR,28.6699929,77.23000403,02/03/2020,69.0
4288,NR UP,NR,27.59998069,78.05000565,02/03/2020,281.2
4289,Uttarakhand,NR,30.32040895,78.05000565,02/03/2020,38.9
4290,HP,NR,31.10002545,77.16659704,02/03/2020,28.4
4291,J&K,NR,33.45,76.24,02/03/2020,51.2
4292,Chandigarh,NR,30.71999697,76.78000565,02/03/2020,4.6
4293,Chhattisgarh,WR,22.09042035,82.15998734,02/03/2020,82.3
4294,Gujarat,WR,22.2587,71.1924,02/03/2020,332.4
4295,MP,WR,21.30039105,76.13001949,02/03/2020,255.7
4296,Maharashtra,WR,19.25023195,73.16017493,02/03/2020,454.7
4297,Goa,WR,15.491997,73.81800065,02/03/2020,9.8
4298,DNH,WR,20.26657819,73.0166178,02/03/2020,17.2
4299,Andhra Pradesh,SR,14.7504291,78.57002559,02/03/2020,182.9
4300,Telangana,SR,18.1124,79.0193,02/03/2020,215.0
4301,Karnataka,SR,12.57038129,76.91999711,02/03/2020,228.3
4302,Kerala,SR,8.900372741,76.56999263,02/03/2020,72.1
4303,Tamil Nadu,SR,12.92038576,79.15004187,02/03/2020,296.7
4304,Pondy,SR,11.93499371,79.83000037,02/03/2020,7.0
4305,Bihar,ER,25.78541445,87.4799727,02/03/2020,79.9
4306,Jharkhand,ER,23.80039349,86.41998572,02/03/2020,26.3
4307,Odisha,ER,19.82042971,85.90001746,02/03/2020,70.1
4308,West Bengal,ER,22.58039044,88.32994665,02/03/2020,113.9
4309,Sikkim,ER,27.3333303,88.6166475,02/03/2020,2.1
4310,Arunachal Pradesh,NER,27.10039878,93.61660071,02/03/2020,2.2
4311,Assam,NER,26.7499809,94.21666744,02/03/2020,22.7
4312,Manipur,NER,24.79997072,93.95001705,02/03/2020,2.9
4313,NER Meghalaya,NER,25.57049217,91.8800142,02/03/2020,6.7
4314,Mizoram,NER,23.71039899,92.72001461,02/03/2020,1.5
4315,Nagaland,NER,25.6669979,94.11657019,02/03/2020,2.3
4316,Tripura,NER,23.83540428,91.27999914,02/03/2020,3.4
4317,ALL INDIA TOTAL,,,,02/03/2020,3507.2
4318,Punjab,NR,31.51997398,75.98000281,03/03/2020,102.9
4319,Haryana,NR,28.45000633,77.01999101,03/03/2020,116.3
4320,Rajasthan,NR,26.44999921,74.63998124,03/03/2020,240.6
4321,Delhi,NR,28.6699929,77.23000403,03/03/2020,72.1
4322,NR UP,NR,27.59998069,78.05000565,03/03/2020,270.4
4323,Uttarakhand,NR,30.32040895,78.05000565,03/03/2020,38.7
4324,HP,NR,31.10002545,77.16659704,03/03/2020,28.6
4325,J&K,NR,33.45,76.24,03/03/2020,52.2
